variant_id,object_id,stored_run1,stored_run2,stored_delta,usable_frac_run1,usable_frac_run2,usable_frac_delta,success_rate_run1,success_rate_run2,success_rate_delta
1859,29,54,7,-47,0.38848920863309355,0.35,-0.038489208633093575,0.9788732394366197,1.0,0.021126760563380254
114,31,54,7,-47,0.3829787234042553,0.35,-0.03297872340425534,0.9463087248322147,0.9090909090909091,-0.03721781574130567
809,17,55,8,-47,0.4263565891472868,0.4,-0.02635658914728678,0.9485294117647058,1.0,0.05147058823529416
1579,5,54,7,-47,0.375,0.35,-0.025000000000000022,0.8944099378881988,0.9523809523809523,0.05797101449275355
566,30,54,7,-47,0.43548387096774194,0.4117647058823529,-0.023719165085389016,0.96875,0.9444444444444444,-0.02430555555555558
1256,28,54,7,-47,0.391304347826087,0.3684210526315789,-0.022883295194508046,0.971830985915493,1.0,0.028169014084507005
1288,1,56,9,-47,0.49122807017543857,0.47368421052631576,-0.017543859649122806,0.8837209302325582,0.8636363636363636,-0.02008456659619451
1244,30,55,8,-47,0.41353383458646614,0.4,-0.01353383458646612,0.9925373134328358,1.0,0.007462686567164201
1040,16,54,7,-47,0.45,0.4375,-0.012500000000000011,0.916030534351145,1.0,0.08396946564885499
853,15,55,8,-47,0.4263565891472868,0.42105263157894735,-0.005303957568339457,0.9847328244274809,1.0,0.01526717557251911
1803,10,55,8,-47,0.36666666666666664,0.36363636363636365,-0.0030303030303029943,0.9259259259259259,1.0,0.07407407407407407
82,15,56,9,-47,0.42105263157894735,0.42857142857142855,0.007518796992481203,0.9708029197080292,1.0,0.029197080291970767
17,17,57,10,-47,0.49137931034482757,0.5,0.008620689655172431,0.9586776859504132,0.9523809523809523,-0.006296733569460922
1532,25,56,9,-47,0.45161290322580644,0.47368421052631576,0.022071307300509324,0.9185185185185185,0.9047619047619048,-0.013756613756613745
2042,22,54,7,-47,0.43902439024390244,0.4666666666666667,0.027642276422764234,0.924812030075188,0.8823529411764706,-0.04245908889871741
1369,11,55,8,-47,0.4166666666666667,0.4444444444444444,0.027777777777777735,0.9103448275862069,0.8571428571428571,-0.053201970443349844
1351,30,57,10,-47,0.4222222222222222,0.47619047619047616,0.05396825396825394,0.9926470588235294,1.0,0.007352941176470562
1265,20,55,8,-47,0.3900709219858156,0.4444444444444444,0.05437352245862881,1.0,0.9473684210526315,-0.052631578947368474
2004,2,55,8,-47,0.46218487394957986,0.5333333333333333,0.07114845938375347,0.8686131386861314,0.7894736842105263,-0.07913945447560511
657,6,58,11,-47,0.38666666666666666,0.5,0.11333333333333334,0.9259259259259259,1.0,0.07407407407407407
1876,27,60,13,-47,0.5,0.6190476190476191,0.11904761904761907,0.8275862068965517,0.875,0.04741379310344829
496,16,59,12,-47,0.47580645161290325,0.6,0.12419354838709673,0.9538461538461539,0.8695652173913043,-0.08428093645484958
1418,19,58,11,-47,0.4172661870503597,0.55,0.13273381294964032,0.9084967320261438,0.9090909090909091,0.0005941770647652778
1776,16,58,11,-47,0.4461538461538462,0.5789473684210527,0.13279352226720648,0.9154929577464789,0.9047619047619048,-0.010731052984574108
1678,4,58,11,-47,0.4027777777777778,0.55,0.14722222222222225,0.972972972972973,1.0,0.027027027027026973
1828,0,61,14,-47,0.3885350318471338,0.6666666666666666,0.27813163481953285,0.9691358024691358,0.9545454545454546,-0.01459034792368119
2030,11,50,4,-46,0.43478260869565216,0.2222222222222222,-0.21256038647342995,0.9349593495934959,0.9473684210526315,0.012409071459135612
1691,6,50,4,-46,0.4032258064516129,0.2,-0.20322580645161287,0.9763779527559056,0.9523809523809523,-0.023997000374953226
2021,1,51,5,-46,0.4594594594594595,0.2777777777777778,-0.1816816816816817,0.9487179487179487,0.9473684210526315,-0.0013495276653171517
1478,2,52,6,-46,0.5252525252525253,0.4,-0.12525252525252528,0.8918918918918919,0.8823529411764706,-0.009538950715421324
1974,7,51,5,-46,0.3984375,0.2777777777777778,-0.12065972222222221,0.9696969696969697,0.9473684210526315,-0.022328548644338198
382,17,55,9,-46,0.5612244897959183,0.45,-0.11122448979591831,0.5025641025641026,0.9090909090909091,0.4065268065268065
1804,2,53,7,-46,0.5353535353535354,0.4375,-0.09785353535353536,0.8461538461538461,0.8888888888888888,0.042735042735042694
575,24,53,7,-46,0.452991452991453,0.3684210526315789,-0.08457040035987407,0.9512195121951219,0.95,-0.0012195121951219523
508,12,52,6,-46,0.36879432624113473,0.2857142857142857,-0.08308004052684903,0.815028901734104,0.9130434782608695,0.09801457652676548
1305,21,52,6,-46,0.39097744360902253,0.3157894736842105,-0.07518796992481203,0.9366197183098591,0.8636363636363636,-0.07298335467349548
906,18,53,7,-46,0.44166666666666665,0.3684210526315789,-0.07324561403508772,0.9448818897637795,1.0,0.055118110236220486
908,12,54,8,-46,0.5142857142857142,0.4444444444444444,-0.06984126984126982,0.9051724137931034,0.9473684210526315,0.0421960072595281
1561,2,54,8,-46,0.5142857142857142,0.4444444444444444,-0.06984126984126982,0.8536585365853658,0.9,0.04634146341463419
513,13,53,7,-46,0.43089430894308944,0.3684210526315789,-0.06247325631151052,0.825503355704698,0.8636363636363636,0.03813300793166563
826,21,52,6,-46,0.43333333333333335,0.375,-0.05833333333333335,0.96,0.9411764705882353,-0.018823529411764683
706,14,53,7,-46,0.36551724137931035,0.3181818181818182,-0.04733542319749218,0.9602649006622517,1.0,0.039735099337748325
785,27,53,7,-46,0.45689655172413796,0.4117647058823529,-0.045131845841785034,0.9508196721311475,0.8947368421052632,-0.05608283002588432
1934,22,54,8,-46,0.46153846153846156,0.4444444444444444,-0.017094017094017144,0.9669421487603306,0.9473684210526315,-0.01957372770769905
1545,4,54,8,-46,0.36486486486486486,0.34782608695652173,-0.017038777908343128,0.9801324503311258,1.0,0.019867549668874163
1037,0,54,8,-46,0.39705882352941174,0.38095238095238093,-0.01610644257703081,0.9855072463768116,0.9545454545454546,-0.030961791831357055
720,25,56,10,-46,0.448,0.43478260869565216,-0.013217391304347847,0.9398496240601504,0.9583333333333334,0.01848370927318299
968,8,55,9,-46,0.44,0.42857142857142855,-0.011428571428571455,0.9920634920634921,0.9545454545454546,-0.037518037518037506
1424,25,53,7,-46,0.36551724137931035,0.3684210526315789,0.0029038112522685733,0.8682634730538922,0.8636363636363636,-0.00462710941752853
1722,20,55,9,-46,0.3873239436619718,0.391304347826087,0.003980404164115159,0.993006993006993,1.0,0.006993006993006978
2019,14,53,7,-46,0.4608695652173913,0.4666666666666667,0.005797101449275366,0.9663865546218487,0.9375,-0.028886554621848748
1124,8,54,8,-46,0.432,0.4444444444444444,0.012444444444444425,0.9615384615384616,1.0,0.038461538461538436
2025,18,53,7,-46,0.44537815126050423,0.4666666666666667,0.021288515406162445,0.9754098360655737,0.8823529411764706,-0.09305689488910318
1185,18,55,9,-46,0.4074074074074074,0.45,0.042592592592592626,0.9854014598540146,1.0,0.014598540145985384
1058,13,53,7,-46,0.42063492063492064,0.4666666666666667,0.046031746031746035,0.9618320610687023,0.8333333333333334,-0.12849872773536897
1940,16,56,10,-46,0.5384615384615384,0.5882352941176471,0.04977375565610864,0.9122807017543859,1.0,0.08771929824561409
1621,17,56,10,-46,0.47058823529411764,0.5263157894736842,0.05572755417956654,0.9834710743801653,0.95,-0.03347107438016539
1933,9,56,10,-46,0.417910447761194,0.47619047619047616,0.05828002842928215,0.9305555555555556,1.0,0.06944444444444442
1733,8,55,9,-46,0.4700854700854701,0.5294117647058824,0.05932629462041228,0.9435483870967742,0.9444444444444444,0.0008960573476701761
1126,0,54,8,-46,0.45,0.5333333333333333,0.08333333333333331,0.967741935483871,0.8333333333333334,-0.13440860215053763
1521,28,57,11,-46,0.43846153846153846,0.5238095238095238,0.08534798534798538,0.9848484848484849,0.9545454545454546,-0.030303030303030276
885,15,56,10,-46,0.4375,0.5263157894736842,0.08881578947368418,0.9922480620155039,1.0,0.007751937984496138
1553,1,56,10,-46,0.40875912408759124,0.5,0.09124087591240876,0.9647887323943662,0.9523809523809523,-0.012407780013413916
988,9,55,9,-46,0.5045871559633027,0.6,0.09541284403669725,0.9732142857142857,0.8333333333333334,-0.13988095238095233
603,13,57,11,-46,0.47107438016528924,0.5789473684210527,0.10787298825576341,0.983739837398374,0.8260869565217391,-0.15765288087663487
1802,29,56,10,-46,0.47863247863247865,0.5882352941176471,0.10960281548516843,0.9915254237288136,0.9444444444444444,-0.04708097928436916
1061,24,57,11,-46,0.40425531914893614,0.5238095238095238,0.11955420466058769,1.0,0.9545454545454546,-0.045454545454545414
1349,16,57,11,-46,0.42857142857142855,0.55,0.1214285714285715,0.9432624113475178,1.0,0.05673758865248224
634,12,57,11,-46,0.4253731343283582,0.55,0.12462686567164183,0.8933333333333333,0.9523809523809523,0.059047619047619015
1059,29,56,10,-46,0.3660130718954248,0.5,0.1339869281045752,0.9683544303797469,0.9090909090909091,-0.05926352128883783
1845,14,56,10,-46,0.37333333333333335,0.5263157894736842,0.15298245614035083,0.9615384615384616,0.95,-0.011538461538461608
852,15,57,11,-46,0.475,0.6470588235294118,0.17205882352941182,0.96,0.9444444444444444,-0.015555555555555545
1303,26,50,5,-45,0.47619047619047616,0.22727272727272727,-0.2489177489177489,0.8677685950413223,0.9565217391304348,0.0887531440891125
294,2,49,4,-45,0.49,0.26666666666666666,-0.22333333333333333,0.7092198581560284,0.75,0.04078014184397161
443,21,51,6,-45,0.4434782608695652,0.3,-0.14347826086956522,0.9349593495934959,1.0,0.06504065040650409
1489,6,51,6,-45,0.3953488372093023,0.2727272727272727,-0.1226215644820296,0.9555555555555556,1.0,0.0444444444444444
1463,4,51,6,-45,0.3953488372093023,0.3,-0.09534883720930232,0.8543046357615894,0.9523809523809523,0.09807631661936289
91,1,51,6,-45,0.4214876033057851,0.35294117647058826,-0.06854642683519685,0.983739837398374,0.8947368421052632,-0.08900299529311084
1187,29,51,6,-45,0.3469387755102041,0.2857142857142857,-0.06122448979591838,0.9932432432432432,1.0,0.006756756756756799
122,18,51,6,-45,0.3591549295774648,0.3,-0.05915492957746482,0.9793103448275862,0.9523809523809523,-0.026929392446633837
1046,17,50,5,-45,0.390625,0.3333333333333333,-0.057291666666666685,0.9846153846153847,0.7142857142857143,-0.27032967032967037
1881,1,53,8,-45,0.3925925925925926,0.34782608695652173,-0.044766505636070875,0.9642857142857143,1.0,0.0357142857142857
427,3,53,8,-45,0.5145631067961165,0.47058823529411764,-0.04397487150199886,0.9279279279279279,1.0,0.07207207207207211
1602,16,53,8,-45,0.4608695652173913,0.42105263157894735,-0.03981693363844396,0.9426229508196722,1.0,0.05737704918032782
675,12,54,9,-45,0.5094339622641509,0.47368421052631576,-0.03574975173783518,0.585635359116022,0.8636363636363636,0.2780010045203416
1726,17,53,8,-45,0.44537815126050423,0.42105263157894735,-0.024325519681556884,0.967479674796748,0.95,-0.017479674796748057
1598,12,54,9,-45,0.42857142857142855,0.4090909090909091,-0.01948051948051943,0.782608695652174,0.8148148148148148,0.03220611916264082
647,6,52,7,-45,0.33766233766233766,0.35,0.012337662337662314,0.875,0.9090909090909091,0.03409090909090906
1232,9,55,10,-45,0.4365079365079365,0.47619047619047616,0.03968253968253965,0.9130434782608695,0.875,-0.03804347826086951
274,25,53,8,-45,0.42063492063492064,0.47058823529411764,0.049953314659197,0.9197080291970803,0.8947368421052632,-0.024971187091817115
1723,14,54,9,-45,0.4778761061946903,0.5294117647058824,0.05153565851119207,0.9186991869918699,0.9444444444444444,0.0257452574525745
239,27,56,11,-45,0.5833333333333334,0.6470588235294118,0.06372549019607843,0.8648648648648649,1.0,0.1351351351351351
1874,9,53,8,-45,0.4015151515151515,0.47058823529411764,0.06907308377896615,0.9496402877697842,1.0,0.05035971223021585
1537,14,54,9,-45,0.39416058394160586,0.47368421052631576,0.0795236265847099,0.9513888888888888,1.0,0.04861111111111116
589,27,56,11,-45,0.417910447761194,0.5,0.08208955223880599,0.8874172185430463,1.0,0.11258278145695366
580,14,56,11,-45,0.42748091603053434,0.5238095238095238,0.0963286077789895,0.9562043795620438,0.9545454545454546,-0.0016589250165892633
911,3,56,11,-45,0.448,0.55,0.10200000000000004,0.9765625,0.9090909090909091,-0.06747159090909094
323,21,55,10,-45,0.4824561403508772,0.5882352941176471,0.10577915376676988,0.8837209302325582,0.9444444444444444,0.060723514211886265
1095,31,55,10,-45,0.4230769230769231,0.5555555555555556,0.1324786324786325,0.8904109589041096,0.8571428571428571,-0.0332681017612525
1010,21,56,11,-45,0.4375,0.5789473684210527,0.14144736842105265,0.8951048951048951,0.7916666666666666,-0.10343822843822847
1001,0,56,11,-45,0.49122807017543857,0.6470588235294118,0.15583075335397323,0.9193548387096774,1.0,0.08064516129032262
1254,7,55,10,-45,0.39855072463768115,0.5555555555555556,0.15700483091787443,0.9787234042553191,0.9,-0.0787234042553191
85,17,57,12,-45,0.49137931034482757,0.6666666666666666,0.17528735632183906,0.9586776859504132,0.9473684210526315,-0.011309264897781723
1560,6,57,12,-45,0.4418604651162791,0.631578947368421,0.18971848225214194,0.9699248120300752,1.0,0.03007518796992481
101,3,58,13,-45,0.4027777777777778,0.6190476190476191,0.21626984126984128,0.9536423841059603,1.0,0.04635761589403975
242,20,59,14,-45,0.39864864864864863,0.6666666666666666,0.268018018018018,0.9801324503311258,1.0,0.019867549668874163
1421,26,60,15,-45,0.5042016806722689,0.8333333333333334,0.3291316526610645,0.9596774193548387,1.0,0.040322580645161255
455,2,47,3,-44,0.3983050847457627,0.1875,-0.2108050847457627,0.8368794326241135,0.6956521739130435,-0.14122725871107
320,2,48,4,-44,0.44036697247706424,0.23529411764705882,-0.20507285483000542,0.8320610687022901,0.8095238095238095,-0.022537259178480595
515,27,48,4,-44,0.43243243243243246,0.26666666666666666,-0.1657657657657658,0.9652173913043478,0.8823529411764706,-0.08286445012787724
1820,17,48,4,-44,0.4,0.25,-0.15000000000000002,0.9375,0.9411764705882353,0.003676470588235281
1700,31,48,4,-44,0.4,0.2857142857142857,-0.11428571428571432,0.96,0.875,-0.08499999999999996
179,22,49,5,-44,0.362962962962963,0.2631578947368421,-0.0998050682261209,0.9246575342465754,0.8260869565217391,-0.09857057772483624
2009,10,50,6,-44,0.4098360655737705,0.3157894736842105,-0.09404659188956,0.953125,0.95,-0.0031250000000000444
994,27,50,6,-44,0.45454545454545453,0.375,-0.07954545454545453,0.9401709401709402,1.0,0.05982905982905984
1546,2,51,7,-44,0.5151515151515151,0.4666666666666667,-0.048484848484848464,0.868421052631579,0.8823529411764706,0.01393188854489158
1131,0,49,5,-44,0.310126582278481,0.2631578947368421,-0.04696868754163891,0.9813664596273292,0.9047619047619048,-0.07660455486542439
1032,25,51,7,-44,0.3617021276595745,0.3181818181818182,-0.043520309477756314,0.9337748344370861,0.9565217391304348,0.022746904693348724
316,24,52,8,-44,0.45614035087719296,0.42105263157894735,-0.03508771929824561,0.9661016949152542,1.0,0.03389830508474578
876,5,50,6,-44,0.43478260869565216,0.4,-0.03478260869565214,0.92,0.8333333333333334,-0.08666666666666667
553,30,52,8,-44,0.4297520661157025,0.42105263157894735,-0.008699434536755146,0.983739837398374,1.0,0.016260162601625994
1613,29,52,8,-44,0.42276422764227645,0.42105263157894735,-0.0017115960633291016,0.9461538461538461,1.0,0.05384615384615388
1633,6,51,7,-44,0.3469387755102041,0.35,0.0030612244897958996,0.9865771812080537,1.0,0.01342281879194629
244,11,53,9,-44,0.44166666666666665,0.45,0.00833333333333336,0.916030534351145,0.9523809523809523,0.03635041802980732
904,28,54,10,-44,0.40601503759398494,0.4166666666666667,0.010651629072681745,0.95,1.0,0.050000000000000044
630,8,52,8,-44,0.4,0.42105263157894735,0.021052631578947323,0.9629629629629629,0.9047619047619048,-0.05820105820105814
819,20,52,8,-44,0.37142857142857144,0.4,0.02857142857142858,0.9790209790209791,0.9523809523809523,-0.026640026640026737
1574,4,53,9,-44,0.375886524822695,0.4090909090909091,0.03320438426821409,0.9724137931034482,0.9565217391304348,-0.01589205397301341
646,11,53,9,-44,0.43089430894308944,0.47368421052631576,0.04278990158322632,0.9461538461538461,0.95,0.0038461538461538325
1811,7,53,9,-44,0.452991452991453,0.5,0.04700854700854701,0.9590163934426229,0.9473684210526315,-0.011647972389991379
569,6,53,9,-44,0.3925925925925926,0.45,0.05740740740740741,0.9642857142857143,1.0,0.0357142857142857
531,16,52,8,-44,0.3611111111111111,0.42105263157894735,0.05994152046783624,0.9664429530201343,0.95,-0.01644295302013432
973,24,52,8,-44,0.40625,0.47058823529411764,0.06433823529411764,0.9846153846153847,0.9444444444444444,-0.04017094017094025
1969,18,53,9,-44,0.40458015267175573,0.47368421052631576,0.06910405785456003,0.9849624060150376,0.95,-0.03496240601503764
1716,12,53,9,-44,0.4274193548387097,0.5,0.07258064516129031,0.8493150684931506,0.6666666666666666,-0.182648401826484
428,5,54,10,-44,0.3829787234042553,0.47619047619047616,0.09321175278622085,0.9215686274509803,1.0,0.07843137254901966
1549,15,54,10,-44,0.36,0.45454545454545453,0.09454545454545454,0.9375,1.0,0.0625
1962,12,53,9,-44,0.39849624060150374,0.5294117647058824,0.13091552410437862,0.9047619047619048,0.9444444444444444,0.03968253968253965
640,16,55,11,-44,0.4230769230769231,0.5789473684210527,0.15587044534412958,0.948905109489051,1.0,0.051094890510948954
200,18,55,11,-44,0.3767123287671233,0.55,0.17328767123287675,0.9931972789115646,1.0,0.006802721088435382
1160,11,55,11,-44,0.4365079365079365,0.6111111111111112,0.17460317460317465,0.9692307692307692,0.8571428571428571,-0.11208791208791213
980,15,56,12,-44,0.42424242424242425,0.6,0.17575757575757572,1.0,1.0,0.0
1617,7,55,11,-44,0.3333333333333333,0.5238095238095238,0.19047619047619052,0.9821428571428571,0.9545454545454546,-0.02759740259740251
54,0,57,13,-44,0.3877551020408163,0.5909090909090909,0.20315398886827463,0.9423076923076923,0.9565217391304348,0.014214046822742521
1123,21,56,12,-44,0.4307692307692308,0.6666666666666666,0.23589743589743584,0.935251798561151,0.9,-0.035251798561151015
471,8,47,4,-43,0.3533834586466165,0.2222222222222222,-0.1311612364243943,0.9851851851851852,0.9473684210526315,-0.03781676413255364
348,26,47,4,-43,0.3790322580645161,0.25,-0.12903225806451613,0.9841269841269841,0.9411764705882353,-0.04295051353874879
1216,31,49,6,-43,0.4049586776859504,0.3,-0.10495867768595041,0.7908496732026143,0.8,0.0091503267973857
546,26,50,7,-43,0.4672897196261682,0.3684210526315789,-0.0988686669945893,0.8991596638655462,1.0,0.10084033613445376
47,16,49,6,-43,0.3828125,0.2857142857142857,-0.0970982142857143,0.9411764705882353,1.0,0.05882352941176472
98,15,48,5,-43,0.4067796610169492,0.3125,-0.09427966101694918,0.9516129032258065,0.8421052631578947,-0.1095076400679118
690,1,48,5,-43,0.3287671232876712,0.23809523809523808,-0.09067188519243313,1.0,1.0,0.0
1794,24,50,7,-43,0.43859649122807015,0.35,-0.08859649122807017,0.912,0.9523809523809523,0.040380952380952295
768,17,49,6,-43,0.3828125,0.3,-0.08281250000000001,0.9411764705882353,1.0,0.05882352941176472
2005,6,49,6,-43,0.35766423357664234,0.2857142857142857,-0.07194994786235664,0.8353658536585366,0.9545454545454546,0.11917960088691804
370,18,51,8,-43,0.5666666666666667,0.5,-0.06666666666666665,0.8181818181818182,0.9411764705882353,0.12299465240641705
1299,25,49,6,-43,0.3712121212121212,0.3157894736842105,-0.05542264752791071,0.8979591836734694,0.95,0.05204081632653057
1285,23,50,7,-43,0.38461538461538464,0.3333333333333333,-0.05128205128205132,0.9923664122137404,0.9545454545454546,-0.03782095766828586
1588,13,48,5,-43,0.3609022556390977,0.3125,-0.048402255639097724,0.83125,0.6956521739130435,-0.13559782608695659
1638,23,50,7,-43,0.5050505050505051,0.4666666666666667,-0.03838383838383841,0.9,0.9375,0.03749999999999998
399,16,49,6,-43,0.33793103448275863,0.3,-0.03793103448275864,0.9177215189873418,0.8695652173913043,-0.048156301596037454
1930,10,51,8,-43,0.504950495049505,0.47058823529411764,-0.034362259755387314,0.8938053097345132,1.0,0.10619469026548678
276,9,50,7,-43,0.4424778761061947,0.4375,-0.004977876106194712,1.0,1.0,0.0
2018,19,51,8,-43,0.3953488372093023,0.42105263157894735,0.02570379436964504,0.8958333333333334,0.95,0.054166666666666585
245,20,51,8,-43,0.37777777777777777,0.42105263157894735,0.04327485380116958,0.9712230215827338,0.95,-0.021223021582733814
1200,8,52,9,-43,0.38235294117647056,0.42857142857142855,0.046218487394957986,0.9714285714285714,1.0,0.02857142857142858
502,3,51,8,-43,0.4473684210526316,0.5,0.05263157894736842,0.912,0.9411764705882353,0.029176470588235248
927,3,53,10,-43,0.39552238805970147,0.45454545454545453,0.05902306648575306,0.9241379310344827,0.9565217391304348,0.032383808095952094
1916,23,52,9,-43,0.4126984126984127,0.47368421052631576,0.06098579782790309,0.9473684210526315,1.0,0.052631578947368474
1783,1,53,10,-43,0.4076923076923077,0.47619047619047616,0.06849816849816848,0.9558823529411765,0.9545454545454546,-0.0013368983957219305
412,18,52,9,-43,0.3969465648854962,0.47368421052631576,0.07673764564081959,0.9703703703703703,0.95,-0.020370370370370372
389,14,52,9,-43,0.41935483870967744,0.5,0.08064516129032256,0.96875,0.9473684210526315,-0.021381578947368474
1330,31,52,9,-43,0.37681159420289856,0.47368421052631576,0.0968726163234172,0.9139072847682119,0.95,0.03609271523178803
536,14,54,11,-43,0.39416058394160586,0.5,0.10583941605839414,0.9716312056737588,0.9565217391304348,-0.015109466543324013
498,19,55,12,-43,0.5555555555555556,0.6666666666666666,0.11111111111111105,0.868421052631579,0.8181818181818182,-0.05023923444976075
1960,28,53,10,-43,0.381294964028777,0.5,0.118705035971223,0.972027972027972,1.0,0.027972027972028024
752,21,53,10,-43,0.4015151515151515,0.5263157894736842,0.12480063795853269,0.8859060402684564,0.95,0.06409395973154353
712,28,56,13,-43,0.417910447761194,0.5652173913043478,0.14730694354315377,0.9115646258503401,0.92,0.008435374149659891
765,20,55,12,-43,0.4365079365079365,0.6,0.16349206349206347,0.9692307692307692,1.0,0.03076923076923077
1389,21,52,9,-43,0.3880597014925373,0.5625,0.17444029850746268,0.9571428571428572,0.8421052631578947,-0.1150375939849625
433,2,45,3,-42,0.4639175257731959,0.23076923076923078,-0.2331482950039651,0.6554054054054054,0.6190476190476191,-0.036357786357786304
1275,1,47,5,-42,0.4563106796116505,0.2777777777777778,-0.17853290183387271,0.9537037037037037,0.9473684210526315,-0.006335282651072194
652,9,49,7,-42,0.5157894736842106,0.3684210526315789,-0.14736842105263165,0.8482142857142857,1.0,0.1517857142857143
1402,8,49,7,-42,0.44954128440366975,0.3684210526315789,-0.08112023177209082,0.923728813559322,1.0,0.07627118644067798
1353,8,48,6,-42,0.3779527559055118,0.3157894736842105,-0.0621632822213013,0.9548872180451128,1.0,0.045112781954887216
830,31,49,7,-42,0.3858267716535433,0.3333333333333333,-0.05249343832020997,0.927007299270073,0.9545454545454546,0.027538155275381615
393,18,49,7,-42,0.4224137931034483,0.4117647058823529,-0.010649087221095366,0.9914529914529915,1.0,0.008547008547008517
1589,8,49,7,-42,0.33793103448275863,0.3333333333333333,-0.004597701149425315,0.9863945578231292,1.0,0.013605442176870763
1760,24,50,8,-42,0.36764705882352944,0.36363636363636365,-0.004010695187165791,0.8888888888888888,1.0,0.11111111111111116
318,1,50,8,-42,0.36231884057971014,0.36363636363636365,0.0013175230566535023,0.965034965034965,0.9166666666666666,-0.04836829836829837
1002,12,50,8,-42,0.42735042735042733,0.4444444444444444,0.01709401709401709,0.9,1.0,0.09999999999999998
367,3,50,8,-42,0.45045045045045046,0.47058823529411764,0.020137784843667184,0.9327731092436975,0.8947368421052632,-0.03803626713843433
535,1,49,7,-42,0.4152542372881356,0.4375,0.022245762711864403,0.9291338582677166,0.9411764705882353,0.01204261232051873
416,8,49,7,-42,0.4336283185840708,0.4666666666666667,0.03303834808259587,0.9658119658119658,0.8333333333333334,-0.13247863247863245
28,28,52,10,-42,0.47706422018348627,0.5263157894736842,0.049251569290197916,0.9478260869565217,1.0,0.05217391304347829
2041,9,51,9,-42,0.5425531914893617,0.6,0.057446808510638325,0.8785046728971962,0.8823529411764706,0.003848268279274314
1625,8,50,8,-42,0.423728813559322,0.5,0.07627118644067798,0.9833333333333333,0.9411764705882353,-0.042156862745098
1111,19,52,10,-42,0.42276422764227645,0.5,0.07723577235772355,0.9318181818181818,0.9523809523809523,0.02056277056277056
310,5,51,9,-42,0.3923076923076923,0.47368421052631576,0.08137651821862346,0.948905109489051,0.95,0.0010948905109489093
745,9,50,8,-42,0.3333333333333333,0.42105263157894735,0.08771929824561403,0.9433962264150944,0.9047619047619048,-0.038634321653189585
18,15,51,9,-42,0.3591549295774648,0.45,0.0908450704225352,0.9466666666666667,1.0,0.053333333333333344
672,13,51,9,-42,0.4015748031496063,0.5,0.09842519685039369,0.9136690647482014,0.9473684210526315,0.033699356304430106
1830,29,51,9,-42,0.3493150684931507,0.47368421052631576,0.12436914203316507,0.948051948051948,0.9047619047619048,-0.04329004329004327
112,2,52,10,-42,0.3969465648854962,0.5263157894736842,0.129369224588188,0.9703703703703703,0.8636363636363636,-0.10673400673400668
1550,9,50,8,-42,0.43103448275862066,0.5714285714285714,0.14039408866995073,0.9747899159663865,0.875,-0.09978991596638653
1172,9,54,12,-42,0.3698630136986301,0.5217391304347826,0.15187611673615248,0.9605263157894737,0.9583333333333334,-0.002192982456140302
156,20,53,11,-42,0.4344262295081967,0.6111111111111112,0.17668488160291446,0.9838709677419355,0.9473684210526315,-0.03650254668930397
453,24,54,12,-42,0.421875,0.6,0.17812499999999998,0.9922480620155039,1.0,0.007751937984496138
895,29,54,12,-42,0.4153846153846154,0.6,0.18461538461538457,0.9629629629629629,1.0,0.03703703703703709
454,0,51,9,-42,0.3422818791946309,0.5294117647058824,0.18712988551125148,0.9738562091503268,0.85,-0.1238562091503268
1162,18,56,14,-42,0.40875912408759124,0.6086956521739131,0.19993652808632184,0.9927536231884058,1.0,0.007246376811594235
1805,27,55,13,-42,0.39285714285714285,0.6190476190476191,0.22619047619047622,0.9722222222222222,0.9130434782608695,-0.0591787439613527
1645,15,43,2,-41,0.3359375,0.13333333333333333,-0.20260416666666667,0.9922480620155039,0.8333333333333334,-0.1589147286821705
1393,13,44,3,-41,0.33587786259541985,0.23076923076923078,-0.10510863182618907,0.9097222222222222,0.5909090909090909,-0.31881313131313127
444,1,46,5,-41,0.3511450381679389,0.25,-0.1011450381679389,0.9849624060150376,1.0,0.015037593984962405
1755,9,46,5,-41,0.4107142857142857,0.3125,-0.0982142857142857,0.9333333333333333,0.8,-0.1333333333333333
936,8,47,6,-41,0.39166666666666666,0.3,-0.09166666666666667,0.975609756097561,0.9523809523809523,-0.023228803716608626
2036,28,47,6,-41,0.3790322580645161,0.3157894736842105,-0.06324278438030562,0.96875,1.0,0.03125
1580,16,48,7,-41,0.3902439024390244,0.3333333333333333,-0.05691056910569109,0.984,1.0,0.016000000000000014
217,17,47,6,-41,0.43119266055045874,0.375,-0.05619266055045874,0.9396551724137931,0.8888888888888888,-0.05076628352490431
1819,25,48,7,-41,0.40336134453781514,0.35,-0.05336134453781516,0.8263888888888888,0.9090909090909091,0.08270202020202022
1208,10,47,6,-41,0.3983050847457627,0.35294117647058826,-0.04536390827517445,0.959349593495935,0.9444444444444444,-0.01490514905149054
1787,17,49,8,-41,0.4188034188034188,0.38095238095238093,-0.03785103785103788,0.936,0.9545454545454546,0.01854545454545453
1289,20,46,5,-41,0.3026315789473684,0.2777777777777778,-0.024853801169590628,0.987012987012987,0.9,-0.08701298701298699
984,21,48,7,-41,0.4,0.3888888888888889,-0.011111111111111127,0.9523809523809523,0.9473684210526315,-0.005012531328320802
402,22,48,7,-41,0.39669421487603307,0.3888888888888889,-0.007805325987144174,0.8642857142857143,0.9,0.0357142857142857
