variant_id,object_id,base_x,base_y,base_yaw,object_x,object_y,object_z,obj_rel_base_x,obj_rel_base_y,correct_region,z_shift,table_x,table_y,object_mass
1599,23,-0.3025907576084137,-0.2163008600473404,0.00984510313719511,0.49216362833976746,-0.12333627790212631,0.5437174439430237,0.7956311011695111,0.0851357643361233,True,0.4671865999698639,0.690558671951294,1.0339559316635132,0.45717853307724
1599,23,-0.2139604240655899,-0.361870676279068,-0.06486708670854568,0.3351425230503082,-0.04466581717133522,0.5436543226242065,0.5273863829251566,0.3521314701614179,True,0.4671865999698639,0.690558671951294,1.0339559316635132,0.45717853307724
1599,23,-0.21777264773845673,-0.08414208889007568,-0.0468834824860096,0.4996589720249176,-0.021918263286352158,0.5436543226242065,0.7137270839406055,0.09577882416641717,True,0.4671865999698639,0.690558671951294,1.0339559316635132,0.45717853307724
1469,16,-0.2773289978504181,-0.21465997397899628,0.052136555314064026,0.4292570948600769,-0.17244310677051544,0.523703396320343,0.7078260268720366,0.00533722505894163,True,0.474250853061676,0.6837773323059082,0.9161262512207031,0.20365552604198456
1469,16,-0.3186734616756439,0.06938837468624115,-0.06839507818222046,0.48955363035202026,0.12588444352149963,0.5237398147583008,0.8024763902956236,0.11159964650230107,True,0.474250853061676,0.6837773323059082,0.9161262512207031,0.20365552604198456
1469,16,-0.30919358134269714,0.05862344801425934,0.0033848844468593597,0.46407416462898254,-0.07186348736286163,0.5237471461296082,0.7728216337858064,-0.13310360482298092,True,0.474250853061676,0.6837773323059082,0.9161262512207031,0.20365552604198456
1469,16,-0.24119967222213745,0.09948074072599411,0.017956510186195374,0.5324218273162842,0.1924895942211151,0.5237033367156982,0.7751668057546169,0.07910306335874093,True,0.474250853061676,0.6837773323059082,0.9161262512207031,0.20365552604198456
1469,16,-0.25057080388069153,-0.34783944487571716,-0.07831808179616928,0.3452538549900055,-0.1100427582859993,0.5236998796463013,0.5753935339670063,0.2836839250651867,True,0.474250853061676,0.6837773323059082,0.9161262512207031,0.20365552604198456
1831,7,-0.21409554779529572,0.14400990307331085,-0.05399180203676224,0.46524369716644287,-0.0759047344326973,0.5626563429832458,0.6902171291751806,-0.18293324500417074,True,0.5118027925491333,0.6617600917816162,0.6841790676116943,0.2635831832885742
1831,7,-0.3201182782649994,0.09566870331764221,0.0026754564605653286,0.5160505175590515,0.1897260844707489,0.562660813331604,0.8364174492774432,0.09181991398079006,True,0.5118027925491333,0.6617600917816162,0.6841790676116943,0.2635831832885742
1831,7,-0.23336796462535858,-0.30495473742485046,-0.013814212754368782,0.4591180086135864,0.1697169691324234,0.5626608729362488,0.6858628924940559,0.4841922602008118,True,0.5118027925491333,0.6617600917816162,0.6841790676116943,0.2635831832885742
1831,7,-0.3390324115753174,0.06744802743196487,-0.02877812087535858,0.3765265941619873,-0.000569850904867053,0.5626609325408936,0.7172198768233076,-0.04740011344673734,True,0.5118027925491333,0.6617600917816162,0.6841790676116943,0.2635831832885742
1831,7,-0.29248037934303284,0.0018519479781389236,-0.05707034468650818,0.4961147606372833,0.06542780250310898,0.5626605153083801,0.7836849250864881,0.10845331839708786,True,0.5118027925491333,0.6617600917816162,0.6841790676116943,0.2635831832885742
