category,category_id,variant_id,stored_count,attempt_count,success_count,failure_count,attempt_step_sum,success_step_sum,failure_step_sum,attempt_step_max,num_copies,object_id,z_shift,table_size_x,table_size_y,table_size_z,object_mass,target_count,missing_to_target,complete_32,success_rate,stored_rate,mean_attempt_steps,mean_success_steps,mean_failure_steps,attempt_steps_per_stored,attempt_steps_per_success,stored_per_1k_attempt_steps,success_per_1k_attempt_steps,copies_with_stored,max_copy_stored,min_copy_stored,mean_copy_stored,copies_with_attempts,eff_median,eff_mad,robust_z_attempt_steps_per_stored,object_name
afar,0,937,53,114,105,4,48376,46660,1716,599,4,22,0.5675498843193054,0.6196774244308472,0.94865220785141,0.050000000745058,0.3836449980735779,32,0,True,0.9210526315789472,0.4649122807017544,424.35087719298247,444.3809523809524,429.0,912.754716981132,460.7238095238095,1.09558458739871,2.1704977674880106,4,24,6,13.25,4,1054.0032377428306,248.72454921824044,-0.3830427175492444,candy_cane_1
afar,0,938,52,126,126,0,49222,49222,0,527,4,23,0.6014213562011719,0.5528977513313293,1.1807308197021484,0.050000000745058,0.642534077167511,32,0,True,1.0,0.4126984126984127,390.6507936507937,390.6507936507937,,946.5769230769232,390.6507936507937,1.0564381780504652,2.559830969891512,4,28,3,13.0,4,1054.0032377428306,248.72454921824044,-0.291322466840924,canister_0
afar,0,939,55,119,114,3,49077,47380,1697,599,4,18,0.6850900650024414,0.508847177028656,0.7637616395950317,0.050000000745058,0.7921640872955322,32,0,True,0.957983193277311,0.4621848739495798,412.4117647058824,415.6140350877193,565.6666666666666,892.3090909090909,430.5,1.1206878986083093,2.3228803716608595,4,24,5,13.75,4,1054.0032377428306,248.72454921824044,-0.4384878870306512,bottle_2
afar,0,940,56,109,108,1,49047,49012,35,586,4,13,0.4631384015083313,0.6695147752761841,0.772599995136261,0.050000000745058,0.7198646664619446,32,0,True,0.9908256880733946,0.5137614678899083,449.9724770642202,453.8148148148149,35.0,875.8392857142857,454.1388888888889,1.141761983403674,2.201969539421371,4,21,2,14.0,4,1054.0032377428306,248.72454921824044,-0.4831512853112477,beer_can_4
afar,0,941,44,116,111,3,48575,47325,1250,556,4,8,0.726276159286499,0.5958393812179565,0.6146010160446167,0.050000000745058,0.5774297714233398,32,0,True,0.956896551724138,0.3793103448275862,418.75,426.35135135135135,416.6666666666667,1103.9772727272727,437.6126126126126,0.9058157488419968,2.285126093669583,4,22,2,11.0,4,1054.0032377428306,248.72454921824044,0.1355213496333648,bandage_4
afar,0,942,29,130,122,3,49164,47184,1980,599,4,5,0.7354001998901367,0.5376999378204346,1.1591596603393557,0.050000000745058,0.2367894649505615,32,3,False,0.9384615384615383,0.2230769230769231,378.18461538461537,386.75409836065575,660.0,1695.3103448275865,402.9836065573771,0.5898625010170043,2.481490521519812,4,12,1,7.25,4,1054.0032377428306,248.72454921824044,1.7391192187833522,Tabasco_sauce_4
afar,0,943,93,126,121,5,48585,47853,732,599,4,19,0.7122290134429932,0.591559648513794,1.1276614665985107,0.050000000745058,0.4291306734085083,32,0,True,0.9603174603174603,0.7380952380952381,385.5952380952381,395.4793388429752,146.4,522.4193548387096,401.5289256198347,1.9141710404445813,2.490480601008542,4,29,14,23.25,4,1054.0032377428306,248.72454921824044,-1.4415679117553497,bottle_3
afar,0,944,49,124,115,7,49363,48124,1239,599,4,9,0.7998546361923218,0.6826398372650146,0.744948148727417,0.050000000745058,0.2676977813243866,32,0,True,0.9274193548387096,0.3951612903225806,398.0887096774193,418.4695652173913,177.0,1007.408163265306,429.2434782608696,0.9926463140408808,2.3296801247898222,4,18,1,12.25,4,1054.0032377428306,248.72454921824044,-0.1263581654238472,bear_0
afar,0,945,49,124,123,1,48701,48102,599,599,4,23,0.5912666916847229,0.6048915982246399,0.689423680305481,0.050000000745058,0.2804597318172455,32,0,True,0.9919354838709676,0.3951612903225806,392.75,391.0731707317073,599.0,993.8979591836736,395.9430894308943,1.0061395043222932,2.5256154904416745,4,21,7,12.25,4,1054.0032377428306,248.72454921824044,-0.1629956130811166,canister_0
afar,0,946,38,112,93,5,49844,42505,7339,599,4,11,0.4587722420692444,0.5971564054489136,0.6018128991127014,0.050000000745058,0.3928957879543304,32,0,True,0.8303571428571429,0.3392857142857143,445.0357142857143,457.0430107526882,1467.8,1311.6842105263158,535.9569892473119,0.7623786212984511,1.8658213626514728,4,21,1,9.5,4,1054.0032377428306,248.72454921824044,0.6987883451341866,beer_bottle_3
afar,0,947,30,123,119,3,48620,47180,1440,599,4,30,0.6091324687004089,0.5603535771369934,0.7393762469291687,0.050000000745058,0.4141426384449005,32,2,False,0.967479674796748,0.2439024390243902,395.2845528455285,396.4705882352941,480.0,1620.6666666666667,408.57142857142856,0.6170300287947347,2.4475524475524475,4,13,1,7.5,4,1054.0032377428306,248.72454921824044,1.536697861190042,chocolate_milk_4
afar,0,948,55,103,101,0,48796,47598,1198,599,4,15,0.5419753789901733,0.6252425312995911,0.7162537574768066,0.050000000745058,0.7501713037490845,32,0,True,0.9805825242718448,0.5339805825242718,473.747572815534,471.26732673267327,,887.2,483.1287128712871,1.127141568981064,2.069841790310681,4,18,7,13.75,4,1054.0032377428306,248.72454921824044,-0.4523428998511108,bolt_1
afar,0,949,31,116,110,1,48939,46480,2459,599,4,25,0.6706023216247559,0.6125518679618835,0.8023043274879456,0.050000000745058,0.2385729551315307,32,1,False,0.9482758620689656,0.2672413793103448,421.88793103448273,422.54545454545456,2459.0,1578.6774193548388,444.9,0.6334416314187049,2.2476961114857272,4,13,1,7.75,4,1054.0032377428306,248.72454921824044,1.4228299402274942,canister_2
afar,0,950,60,129,122,1,49166,48031,1135,547,4,28,0.769178032875061,0.6030338406562805,1.0344188213348389,0.050000000745058,0.6851368546485901,32,0,True,0.9457364341085271,0.4651162790697674,381.13178294573646,393.6967213114754,1135.0,819.4333333333333,403.0,1.220355530244478,2.481389578163772,4,26,5,15.0,4,1054.0032377428306,248.72454921824044,-0.6361149352627028,chalice_4
afar,0,951,77,113,110,2,48314,47096,1218,599,4,4,0.4905332922935486,0.6338192820549011,0.9727232456207277,0.050000000745058,0.6141662001609802,32,0,True,0.9734513274336284,0.6814159292035398,427.5575221238938,428.1454545454545,609.0,627.4545454545455,439.2181818181818,1.5937409446537236,2.276772778076748,4,25,12,19.25,4,1054.0032377428306,248.72454921824044,-1.1567297793994715,Tabasco_sauce_2
afar,0,952,35,110,107,1,48704,47295,1409,599,4,18,0.608375072479248,0.5130910277366638,0.832747220993042,0.050000000745058,0.2914845943450928,32,0,True,0.9727272727272728,0.3181818181818182,442.7636363636364,442.0093457943925,1409.0,1391.5428571428572,455.1775700934579,0.7186268068331143,2.196944809461235,4,17,1,8.75,4,1054.0032377428306,248.72454921824044,0.9153518380107754,bottle_2
afar,0,953,39,133,119,12,48742,45573,3169,520,4,25,0.7945272922515869,0.5540786385536194,0.6809813380241394,0.050000000745058,0.4629698395729065,32,0,True,0.8947368421052632,0.2932330827067669,366.4812030075188,382.96638655462186,264.0833333333333,1249.7948717948718,409.5966386554622,0.8001313035985392,2.4414262853391326,4,24,4,9.75,4,1054.0032377428306,248.72454921824044,0.530954654790533,canister_2
afar,0,954,62,101,99,1,48341,47143,1198,599,4,23,0.4403405785560608,0.6511918306350708,1.1771302223205566,0.050000000745058,0.3023721277713775,32,0,True,0.9801980198019802,0.6138613861386139,478.6237623762376,476.1919191919192,1198.0,779.6935483870968,488.2929292929293,1.2825551809023397,2.047951014666639,4,21,13,15.5,4,1054.0032377428306,248.72454921824044,-0.7438826848896896,canister_0
afar,0,955,39,107,102,3,48274,46451,1823,599,4,4,0.5654873847961426,0.5731971263885498,0.6672259569168091,0.050000000745058,0.55476975440979,32,0,True,0.9532710280373832,0.3644859813084112,451.1588785046729,455.4019607843137,607.6666666666666,1237.7948717948718,473.2745098039216,0.8078883042631645,2.112938641919045,3,18,0,9.75,4,1054.0032377428306,248.72454921824044,0.4984126317958586,Tabasco_sauce_2
afar,0,956,23,127,117,5,49214,47289,1925,599,4,29,0.7942118644714355,0.6295870542526245,0.8428128957748413,0.050000000745058,0.5809820890426636,32,9,False,0.9212598425196852,0.1811023622047244,387.5118110236221,404.1794871794872,385.0,2139.7391304347825,420.6324786324786,0.4673466899662697,2.3773722924371112,3,17,0,5.75,4,1054.0032377428306,248.72454921824044,2.9443368655104014,chicken_(animal)_2
afar,0,957,30,123,95,24,49240,40761,8479,599,4,13,0.7397474646568298,0.6660566926002502,0.926044464111328,0.050000000745058,0.3425620794296264,32,2,False,0.7723577235772358,0.2439024390243902,400.3252032520325,429.0631578947368,353.2916666666667,1641.3333333333333,518.3157894736842,0.6092607636068237,1.9293257514216084,4,13,2,7.5,4,1054.0032377428306,248.72454921824044,1.5927424563475363,beer_can_4
afar,0,958,45,126,115,7,49473,46998,2475,599,4,29,0.6580480933189392,0.6110577583312988,0.9643322825431824,0.050000000745058,0.7361695766448975,32,0,True,0.9126984126984128,0.3571428571428571,392.6428571428572,408.6782608695653,353.57142857142856,1099.4,430.2,0.9095870474804438,2.3245002324500232,3,29,0,11.25,4,1054.0032377428306,248.72454921824044,0.1231085401047146,chicken_(animal)_2
afar,0,959,59,109,105,1,49511,47480,2031,599,4,27,0.5137397646903992,0.5877664089202881,0.9926310181617736,0.050000000745058,0.333267331123352,32,0,True,0.963302752293578,0.5412844036697247,454.2293577981652,452.1904761904762,2031.0,839.1694915254237,471.53333333333336,1.1916543798347845,2.120740845468684,4,27,3,14.75,4,1054.0032377428306,248.72454921824044,-0.5825937257865745,chalice_2
afar,0,960,43,115,111,1,49055,47224,1831,599,4,15,0.5813562273979187,0.6927438378334045,1.0319836139678955,0.050000000745058,0.4509760737419128,32,0,True,0.9652173913043478,0.3739130434782609,426.5652173913044,425.44144144144144,1831.0,1140.813953488372,441.93693693693695,0.8765671185404138,2.262766282743859,4,21,1,10.75,4,1054.0032377428306,248.72454921824044,0.2354163589979628,bolt_1
afar,0,961,39,107,99,5,48698,48536,162,599,4,19,0.4206551015377044,0.5114078521728516,0.9375610947608948,0.050000000745058,0.4897204041481018,32,0,True,0.9252336448598132,0.3644859813084112,455.1214953271028,490.2626262626263,32.4,1248.6666666666667,491.8989898989899,0.800854244527496,2.0329376976467204,4,18,1,9.75,4,1054.0032377428306,248.72454921824044,0.5278951483551364,bottle_3
afar,0,962,49,111,105,4,48789,48097,692,599,4,10,0.4117062985897064,0.6431641578674316,1.0266036987304688,0.050000000745058,0.2911608815193176,32,0,True,0.945945945945946,0.4414414414414414,439.5405405405405,458.06666666666666,173.0,995.6938775510204,464.6571428571429,1.0043247453319395,2.152124454282728,4,21,1,12.25,4,1054.0032377428306,248.72454921824044,-0.1581253783472199,beer_bottle_0
afar,0,963,32,104,99,1,48847,47103,1744,599,4,17,0.4126130640506744,0.5173972249031067,0.8180410861968994,0.050000000745058,0.4433478713035583,32,0,True,0.9519230769230768,0.3076923076923077,469.6826923076923,475.7878787878788,1744.0,1526.46875,493.4040404040404,0.6551067619301083,2.0267365447212726,4,12,3,8.0,4,1054.0032377428306,248.72454921824044,1.281248630338618,bottle_0
afar,0,964,57,131,124,3,49209,46795,2414,599,4,24,0.7920944690704346,0.604938268661499,1.078802227973938,0.050000000745058,0.3102222084999084,32,0,True,0.9465648854961832,0.4351145038167939,375.6412213740458,377.3790322580645,804.6666666666666,863.3157894736842,396.8467741935484,1.1583246967018228,2.519864252474141,4,16,12,14.25,4,1054.0032377428306,248.72454921824044,-0.5171129438641954,canister_1
afar,0,965,59,122,111,5,49199,45320,3879,599,4,6,0.7581860423088074,0.5947223901748657,0.6700116991996765,0.050000000745058,0.5222067832946777,32,0,True,0.9098360655737704,0.4836065573770491,403.2704918032787,408.2882882882883,775.8,833.8813559322034,443.23423423423424,1.1992113660846766,2.2561434175491373,4,23,1,14.75,4,1054.0032377428306,248.72454921824044,-0.5969342782927022,aerosol_can_1
afar,0,966,41,123,120,2,49213,48325,888,599,4,7,0.679334282875061,0.5317944288253784,1.110060453414917,0.050000000745058,0.5223380923271179,32,0,True,0.975609756097561,0.3333333333333333,400.1056910569106,402.7083333333333,444.0,1200.3170731707316,410.10833333333335,0.8331132017962734,2.438380102818361,4,15,2,10.25,4,1054.0032377428306,248.72454921824044,0.3967790164111465,atomizer_0
afar,0,967,80,118,111,5,49147,47343,1804,599,4,3,0.5497651696205139,0.5522997379302979,1.0891908407211304,0.050000000745058,0.2310979962348938,32,0,True,0.940677966101695,0.6779661016949152,416.5,426.5135135135135,360.8,614.3375,442.76576576576576,1.627769751968584,2.2585305308564103,4,28,15,20.0,4,1054.0032377428306,248.72454921824044,-1.192301045633139,Dixie_cup_4
afar,0,968,36,108,107,1,48706,48107,599,599,4,8,0.7721983790397644,0.5722584128379822,1.083125114440918,0.050000000745058,0.7402443885803223,32,0,True,0.9907407407407408,0.3333333333333333,450.9814814814815,449.5981308411215,599.0,1352.9444444444443,455.196261682243,0.7391286494477066,2.1968545969695725,4,17,2,9.0,4,1054.0032377428306,248.72454921824044,0.8106793018783017,bandage_4
afar,0,969,53,110,106,2,48556,47043,1513,599,4,13,0.5471713542938232,0.5720243453979492,0.7365580797195435,0.050000000745058,0.5155523419380188,32,0,True,0.9636363636363636,0.4818181818181818,441.4181818181818,443.8018867924528,756.5,916.1509433962264,458.0754716981132,1.0915231897190874,2.1830463794381747,4,22,4,13.25,4,1054.0032377428306,248.72454921824044,-0.3738327110413177,beer_can_4
afar,0,970,62,149,119,27,48829,42561,6268,599,4,11,0.7388458251953125,0.5122525095939636,0.7115479707717896,0.050000000745058,0.7822415232658386,32,0,True,0.7986577181208053,0.4161073825503356,327.71140939597313,357.65546218487395,232.14814814814807,787.5645161290323,410.327731092437,1.269737246308546,2.4370763275922096,4,23,5,15.5,4,1054.0032377428306,248.72454921824044,-0.7225379171189891,beer_bottle_3
afar,0,971,11,104,102,0,48820,47622,1198,599,4,0,0.5934906601905823,0.5456260442733765,1.1713488101959229,0.050000000745058,0.532433807849884,32,21,False,0.9807692307692308,0.1057692307692307,469.4230769230769,466.88235294117646,,4438.181818181818,478.62745098039215,0.225317492830807,2.089307660794756,3,7,0,2.75,4,1054.0032377428306,248.72454921824044,9.177334765227505,Band_Aid_0
afar,0,972,25,105,104,0,47991,47392,599,599,4,28,0.505918025970459,0.6235459446907043,1.119343400001526,0.050000000745058,0.377491295337677,32,7,False,0.9904761904761904,0.238095238095238,457.0571428571429,455.6923076923077,,1919.64,461.4519230769231,0.5209310078973141,2.1670729928528267,4,13,2,6.25,4,1054.0032377428306,248.72454921824044,2.3474642852006906,chalice_4
afar,0,973,39,109,108,0,49035,48436,599,599,4,24,0.5441806316375732,0.5353002548217773,0.8571120500564575,0.050000000745058,0.391472727060318,32,0,True,0.9908256880733946,0.3577981651376147,449.8623853211009,448.4814814814815,,1257.3076923076924,454.02777777777777,0.7953502600183542,2.2025084123585192,4,26,1,9.75,4,1054.0032377428306,248.72454921824044,0.5513281862807887,canister_1
afar,0,974,43,118,109,7,48590,48135,455,560,4,5,0.5572943687438965,0.5548105239868164,0.9449666738510132,0.050000000745058,0.4640828967094421,32,0,True,0.923728813559322,0.3644067796610169,411.7796610169492,441.605504587156,65.0,1130.0,445.7798165137615,0.8849557522123894,2.2432599300267544,3,17,0,10.75,4,1054.0032377428306,248.72454921824044,0.206090698741134,Tabasco_sauce_4
afar,0,975,39,102,93,0,48798,43992,4806,599,4,24,0.4169327318668365,0.6208828091621399,0.6950106024742126,0.050000000745058,0.436657190322876,32,0,True,0.9117647058823528,0.3823529411764705,478.4117647058824,473.03225806451616,,1251.2307692307693,524.7096774193549,0.7992130825033813,1.905815812123448,4,19,3,9.75,4,1054.0032377428306,248.72454921824044,0.5348485720719471,canister_1
afar,0,976,44,117,104,4,49404,44389,5015,599,4,1,0.6598079204559326,0.5882588624954224,0.6343343257904053,0.050000000745058,0.5744975209236145,32,0,True,0.8888888888888888,0.376068376068376,422.2564102564103,426.8173076923077,1253.75,1122.8181818181818,475.0384615384616,0.8906161444417456,2.105092705044126,3,20,0,11.0,4,1054.0032377428306,248.72454921824044,0.1866147910397757,Dixie_cup_0
afar,0,977,44,123,111,9,49061,48742,319,581,4,19,0.5390639305114746,0.5112577080726624,0.925163209438324,0.050000000745058,0.4512922167778015,32,0,True,0.902439024390244,0.3577235772357723,398.869918699187,439.1171171171171,35.44444444444444,1115.0227272727273,441.990990990991,0.8968427060190375,2.2624895538207537,4,21,5,11.0,4,1054.0032377428306,248.72454921824044,0.1654748026170991,bottle_3
afar,0,978,39,143,119,19,49159,44297,4862,551,4,13,0.691887378692627,0.5495895147323608,0.7542367577552795,0.050000000745058,0.3458054959774017,32,0,True,0.8321678321678322,0.2727272727272727,343.7692307692308,372.2436974789916,255.8947368421053,1260.4871794871794,413.10084033613447,0.7933440468683253,2.4207164507007874,3,21,0,9.75,4,1054.0032377428306,248.72454921824044,0.5599504316896338,beer_can_4
afar,0,979,48,132,125,3,48782,46773,2009,599,4,3,0.7275169491767883,0.541431188583374,0.7875269651412964,0.050000000745058,0.6018771529197693,32,0,True,0.946969696969697,0.3636363636363636,369.56060606060606,374.184,669.6666666666666,1016.2916666666666,390.256,0.9839694969455948,2.562420564962486,4,17,7,12.0,4,1054.0032377428306,248.72454921824044,-0.1022675677604854,Dixie_cup_4
afar,0,980,54,114,114,0,49047,49047,0,572,4,15,0.5682020783424377,0.6344696283340454,1.0166656970977783,0.050000000745058,0.7968894243240356,32,0,True,1.0,0.4736842105263157,430.2368421052632,430.2368421052632,,908.2777777777778,430.2368421052632,1.1009847697106856,2.3243011805003366,4,18,8,13.5,4,1054.0032377428306,248.72454921824044,-0.3951834390910206,bolt_1
afar,0,981,52,112,103,2,49036,45068,3968,599,4,12,0.6969959735870361,0.602562665939331,0.8085211515426636,0.050000000745058,0.4587228894233703,32,0,True,0.9196428571428572,0.4642857142857143,437.82142857142856,437.5533980582524,1984.0,943.0,476.0776699029127,1.0604453870625663,2.1004975936046986,4,24,1,13.0,4,1054.0032377428306,248.72454921824044,-0.301022492925875,beer_can_1
afar,0,982,53,126,124,1,48986,48132,854,599,4,24,0.6399591565132141,0.5887535214424133,0.8238687515258789,0.050000000745058,0.5951204895973206,32,0,True,0.984126984126984,0.4206349206349206,388.77777777777777,388.1612903225807,854.0,924.2641509433962,395.0483870967742,1.081941779283877,2.531335483607561,4,22,5,13.25,4,1054.0032377428306,248.72454921824044,-0.3518310288279375,canister_1
afar,0,983,52,127,117,10,48872,45701,3171,599,4,25,0.7343138456344604,0.6056362390518188,1.0548003911972046,0.050000000745058,0.2915588617324829,32,0,True,0.9212598425196852,0.4094488188976378,384.81889763779526,390.6068376068376,317.1,939.8461538461538,417.7094017094017,1.0640039286298903,2.3940088394172534,4,25,1,13.0,4,1054.0032377428306,248.72454921824044,-0.3095752040975524,canister_2
afar,0,984,28,104,97,0,49245,45052,4193,599,4,21,0.4710182845592499,0.6065352559089661,0.9386543035507202,0.050000000745058,0.3017612993717193,32,4,False,0.9326923076923076,0.2692307692307692,473.50961538461536,464.45360824742266,,1758.75,507.680412371134,0.5685856432125089,1.9697431211290488,4,16,3,7.0,4,1054.0032377428306,248.72454921824044,1.9111571118995936,candle_holder_4
afar,0,985,56,114,114,0,48978,48978,0,594,4,18,0.5824409127235413,0.6889897584915161,0.6595122814178467,0.050000000745058,0.2025028318166732,32,0,True,1.0,0.4912280701754385,429.6315789473685,429.6315789473685,,874.6071428571429,429.6315789473685,1.1433704928743518,2.3275756462085018,4,21,2,14.0,4,1054.0032377428306,248.72454921824044,-0.4864926537437363,bottle_2
afar,0,986,14,97,90,0,48553,44360,4193,599,4,28,0.5333540439605713,0.6258938312530518,1.0271379947662354,0.050000000745058,0.3489012122154236,32,18,False,0.9278350515463918,0.1443298969072164,500.5463917525773,492.8888888888889,,3468.0714285714284,539.4777777777778,0.2883446954874055,1.853644470990464,4,7,1,3.5,4,1054.0032377428306,248.72454921824044,6.546555214721351,chalice_4
afar,0,987,44,127,126,0,49432,48833,599,599,4,28,0.7752464413642883,0.6829442977905273,1.166520595550537,0.050000000745058,0.6546595692634583,32,0,True,0.9921259842519684,0.3464566929133858,389.2283464566929,387.5634920634921,,1123.4545454545455,392.3174603174603,0.8901116685547823,2.548956141770513,4,25,3,11.0,4,1054.0032377428306,248.72454921824044,0.1883405043804026,chalice_4
afar,0,988,46,99,98,0,48590,47991,599,599,4,9,0.4204815328121185,0.5328724980354309,1.053309440612793,0.050000000745058,0.7604939937591553,32,0,True,0.98989898989899,0.4646464646464646,490.8080808080808,489.7040816326531,,1056.304347826087,495.8163265306122,0.9466968512039514,2.016875900391027,4,13,8,11.5,4,1054.0032377428306,248.72454921824044,0.0062402314368838,bear_0
afar,0,989,37,107,99,2,49138,46090,3048,599,4,3,0.4875853657722473,0.6554890871047974,1.1226619482040403,0.050000000745058,0.7962389588356018,32,0,True,0.9252336448598132,0.3457943925233644,459.233644859813,465.55555555555554,1524.0,1328.054054054054,496.3434343434344,0.7529813993243518,2.014734014408401,4,12,5,9.25,4,1054.0032377428306,248.72454921824044,0.7431806638424262,Dixie_cup_4
afar,0,990,59,112,108,3,49688,47292,2396,599,4,18,0.6225780248641968,0.6444690823554993,0.935048758983612,0.050000000745058,0.5345302820205688,32,0,True,0.9642857142857144,0.5267857142857143,443.6428571428572,437.8888888888889,798.6666666666666,842.1694915254237,460.0740740740741,1.1874094348736113,2.1735630333279663,4,21,7,14.75,4,1054.0032377428306,248.72454921824044,-0.574458220037906,bottle_2
afar,0,991,21,107,96,1,48831,43593,5238,599,4,2,0.7775471210479736,0.5901514887809753,0.842555046081543,0.050000000745058,0.3475109934806824,32,11,False,0.897196261682243,0.1962616822429906,456.3644859813084,454.09375,5238.0,2325.285714285714,508.65625,0.4300546783805369,1.965964244025312,4,15,2,5.25,4,1054.0032377428306,248.72454921824044,3.4475086320320925,Dixie_cup_3
afar,0,992,54,129,119,8,49187,47523,1664,581,4,24,0.7353219985961914,0.6921332478523254,0.726104736328125,0.050000000745058,0.4822378754615783,32,0,True,0.9224806201550388,0.4186046511627907,381.2945736434109,399.3529411764706,208.0,910.8703703703704,413.3361344537816,1.0978510582064367,2.419338443084555,4,19,2,13.5,4,1054.0032377428306,248.72454921824044,-0.38815275511069,canister_1
afar,0,993,45,96,83,8,48880,42366,6514,599,4,20,0.4128483831882477,0.6970635652542114,0.6348395347595215,0.050000000745058,0.6189014911651611,32,0,True,0.8645833333333334,0.46875,509.1666666666667,510.4337349397591,814.25,1086.2222222222222,588.9156626506024,0.9206219312602292,1.6980360065466449,4,22,1,11.25,4,1054.0032377428306,248.72454921824044,0.0873725778161181,can_1
afar,0,994,39,95,89,0,48644,45050,3594,599,4,27,0.4593870341777801,0.5988878011703491,1.0125757455825806,0.050000000745058,0.6586095094680786,32,0,True,0.936842105263158,0.4105263157894737,512.0421052631579,506.17977528089887,,1247.2820512820513,546.561797752809,0.8017432776909793,1.8296192747306963,4,17,3,9.75,4,1054.0032377428306,248.72454921824044,0.5241402995480584,chalice_2
afar,0,995,50,134,117,12,49689,45761,3928,599,4,24,0.7939218282699585,0.6774999499320984,1.0795392990112305,0.050000000745058,0.4265593886375427,32,0,True,0.8731343283582089,0.373134328358209,370.8134328358209,391.1196581196581,327.3333333333333,993.78,424.6923076923077,1.0062589305480083,2.35464589748234,4,23,2,12.5,4,1054.0032377428306,248.72454921824044,-0.1633154989534113,canister_1
afar,0,996,47,120,115,4,49285,48098,1187,599,4,1,0.6291471719741821,0.5533356070518494,1.1118696928024292,0.050000000745058,0.4488939046859741,32,0,True,0.9583333333333334,0.3916666666666666,410.7083333333333,418.2434782608696,296.75,1048.6170212765958,428.5652173913044,0.953637009232018,2.3333671502485545,4,24,2,11.75,4,1054.0032377428306,248.72454921824044,-0.0146065316748756,Dixie_cup_0
afar,0,997,42,93,88,2,48991,46578,2413,599,4,14,0.4286986887454986,0.6012548208236694,0.946614682674408,0.050000000745058,0.2384949624538421,32,0,True,0.946236559139785,0.4516129032258064,526.7849462365591,529.2954545454545,1206.5,1166.452380952381,556.7159090909091,0.8573003204670245,1.7962482905023371,3,16,0,10.5,4,1054.0032377428306,248.72454921824044,0.3049435503380516,beret_2
afar,0,998,44,100,93,6,49343,45150,4193,599,4,0,0.5369899272918701,0.5290190577507019,0.6685509085655212,0.050000000745058,0.6065124273300171,32,0,True,0.93,0.44,493.43,485.483870967742,698.8333333333334,1121.4318181818182,530.5698924731183,0.8917171635287681,1.884765822913078,4,18,5,11.0,4,1054.0032377428306,248.72454921824044,0.1828552012619822,Band_Aid_0
afar,0,999,84,135,124,9,48654,45913,2741,599,4,28,0.687437117099762,0.6119266152381897,0.7277085185050964,0.050000000745058,0.5369843244552612,32,0,True,0.9185185185185184,0.6222222222222222,360.4,370.2661290322581,304.55555555555554,579.2142857142857,392.3709677419355,1.726476754223702,2.5486085419492746,4,26,10,21.0,4,1054.0032377428306,248.72454921824044,-1.2875494162108552,chalice_4
afar,0,1000,45,120,116,3,49203,47272,1931,599,4,4,0.5581785440444946,0.521643877029419,1.1044888496398926,0.050000000745058,0.2904314994812011,32,0,True,0.9666666666666668,0.375,410.025,407.5172413793104,643.6666666666666,1093.4,424.16379310344826,0.9145783793671116,2.357579822368555,4,18,1,11.25,4,1054.0032377428306,248.72454921824044,0.1068375286073774,Tabasco_sauce_2
afar,0,1001,35,99,84,4,49098,41853,7245,599,4,0,0.4463742673397064,0.5758315324783325,0.9536118507385254,0.050000000745058,0.5439218878746033,32,0,True,0.8484848484848485,0.3535353535353535,495.93939393939394,498.25,1811.25,1402.8,584.5,0.71285999429712,1.710863986313088,4,15,1,8.75,4,1054.0032377428306,248.72454921824044,0.9458793548200648,Band_Aid_0
afar,0,1002,32,106,98,3,48336,45357,2979,599,4,12,0.476516842842102,0.5807158946990967,1.125511646270752,0.050000000745058,0.5505344271659851,32,0,True,0.9245283018867924,0.3018867924528302,456.0,462.8265306122449,993.0,1510.5,493.2244897959184,0.6620324395895398,2.027474346242966,3,18,0,8.0,4,1054.0032377428306,248.72454921824044,1.2379440111972675,beer_can_1
afar,0,1003,67,105,99,5,48946,47083,1863,599,4,11,0.4963930547237396,0.6724137663841248,0.6567305326461792,0.050000000745058,0.2899991273880005,32,0,True,0.9428571428571428,0.638095238095238,466.15238095238095,475.5858585858586,372.6,730.5373134328358,494.4040404040404,1.3688554733788256,2.0226371920075183,4,26,8,16.75,4,1054.0032377428306,248.72454921824044,-0.877186295574121,beer_bottle_3
afar,0,1004,67,112,112,0,48970,48970,0,551,4,20,0.5921660661697388,0.6607210636138916,0.8394476175308228,0.050000000745058,0.7922166585922241,32,0,True,1.0,0.5982142857142857,437.2321428571428,437.2321428571428,,730.8955223880597,437.2321428571428,1.3681846028180518,2.287114559934654,4,23,6,16.75,4,1054.0032377428306,248.72454921824044,-0.8762148919026382,can_1
afar,0,1005,46,109,106,1,48655,47179,1476,599,4,23,0.6783783435821533,0.6111099720001221,0.6933720111846924,0.050000000745058,0.3329124450683594,32,0,True,0.9724770642201837,0.4220183486238532,446.3761467889908,445.0849056603773,1476.0,1057.7173913043478,459.00943396226415,0.9454321241393484,2.178604459973281,3,27,0,11.5,4,1054.0032377428306,248.72454921824044,0.0100721725503869,canister_0
afar,0,1006,87,127,118,8,48819,48030,789,546,4,9,0.6960257291793823,0.5714012384414673,1.067516803741455,0.050000000745058,0.6456144452095032,32,0,True,0.9291338582677166,0.6850393700787402,384.4015748031496,407.03389830508473,98.625,561.1379310344828,413.7203389830509,1.7820930375468569,2.417091706098036,4,30,5,21.75,4,1054.0032377428306,248.72454921824044,-1.3365695120150247,bear_0
